codigo,descricao_oficial,vertical_id,vertical,sub_vertical,sinonimos,tags,secao,divisao,grupo,classe
1011-2/02,Frigorífico - abate de equinos,ALI,Alimentação e Bebidas,Indústria de Alimentos,frigorífico - abate de equinos,"Indústria, MEI Permitido, Vigilância Sanitária, B2B",C,10,10.1,10.11-2
1011-2/03,Frigorífico - abate de ovinos e caprinos,ALI,Alimentação e Bebidas,Indústria de Alimentos,frigorífico - abate de ovinos e caprinos,"Indústria, Vigilância Sanitária, B2B",C,10,10.1,10.11-2
1011-2/04,Frigorífico - abate de bufalinos,ALI,Alimentação e Bebidas,Indústria de Alimentos,frigorífico - abate de bufalinos,"Indústria, Vigilância Sanitária, B2B",C,10,10.1,10.11-2
1011-2/05,"Matadouro - abate de reses sob contrato, exceto abate de suínos",ALI,Alimentação e Bebidas,Indústria de Alimentos,matadouro - abate de reses sob contrato,"Indústria, Vigilância Sanitária, B2B",C,10,10.1,10.11-2
1012-1/01,Abate de aves,ALI,Alimentação e Bebidas,Indústria de Alimentos,abate de aves,"Indústria, Vigilância Sanitária, B2B",C,10,10.1,10.12-1
1012-1/02,Abate de pequenos animais,ALI,Alimentação e Bebidas,Indústria de Alimentos,abate de pequenos animais,"Indústria, Vigilância Sanitária, B2B",C,10,10.1,10.12-1
1012-1/03,Frigorífico - abate de suínos,ALI,Alimentação e Bebidas,Indústria de Alimentos,frigorífico - abate de suínos,"Indústria, Vigilância Sanitária, B2B",C,10,10.1,10.12-1
1012-1/04,Matadouro - abate de suínos sob contrato,ALI,Alimentação e Bebidas,Indústria de Alimentos,matadouro - abate de suínos sob contrato,"Indústria, Vigilância Sanitária, B2B",C,10,10.1,10.12-1
1013-9/01,Fabricação de produtos de carne,ALI,Alimentação e Bebidas,Indústria de Alimentos,produtos de carne,"Indústria, Vigilância Sanitária, B2B",C,10,10.1,10.13-9
1013-9/02,Preparação de subprodutos do abate,ALI,Alimentação e Bebidas,Indústria de Alimentos,preparação de subprodutos do abate,"Indústria, MEI Permitido, Vigilância Sanitária, B2B",C,10,10.1,10.13-9
1020-1/01,"Preservação de peixes, crustáceos e moluscos",ALI,Alimentação e Bebidas,Indústria de Alimentos,"preservação de peixes, crustáceos e moluscos","Indústria, Vigilância Sanitária, B2B",C,10,10.2,10.20-1
1020-1/02,"Fabricação de conservas de peixes, crustáceos e moluscos",ALI,Alimentação e Bebidas,Indústria de Alimentos,"conservas de peixes, crustáceos e moluscos","Indústria, Vigilância Sanitária, B2B",C,10,10.2,10.20-1
1031-7/00,Fabricação de conservas de frutas,ALI,Alimentação e Bebidas,Indústria de Alimentos,conservas de frutas,"Indústria, Vigilância Sanitária, B2B",C,10,10.3,10.31-7
1032-5/01,Fabricação de conservas de palmito,ALI,Alimentação e Bebidas,Indústria de Alimentos,conservas de palmito,"Indústria, Vigilância Sanitária, B2B",C,10,10.3,10.32-5
1032-5/99,"Fabricação de conservas de legumes e outros vegetais, exceto palmito",ALI,Alimentação e Bebidas,Indústria de Alimentos,conservas de legumes e outros vegetais,"Indústria, Vigilância Sanitária, B2B",C,10,10.3,10.32-5
1033-3/01,"Fabricação de sucos concentrados de frutas, hortaliças e legumes",ALI,Alimentação e Bebidas,Indústria de Alimentos,"sucos concentrados de frutas, hortaliças e legumes","Indústria, Vigilância Sanitária, B2B",C,10,10.3,10.33-3
1033-3/02,"Fabricação de sucos de frutas, hortaliças e legumes, exceto concentrados",ALI,Alimentação e Bebidas,Indústria de Alimentos,"sucos de frutas, hortaliças e legumes","Indústria, Vigilância Sanitária, B2B",C,10,10.3,10.33-3
1041-4/00,"Fabricação de óleos vegetais em bruto, exceto óleo de milho",ALI,Alimentação e Bebidas,Indústria de Alimentos,óleos vegetais em bruto,"Indústria, Vigilância Sanitária, B2B",C,10,10.4,10.41-4
1042-2/00,"Fabricação de óleos vegetais refinados, exceto óleo de milho",ALI,Alimentação e Bebidas,Indústria de Alimentos,óleos vegetais refinados,"Indústria, Vigilância Sanitária, B2B",C,10,10.4,10.42-2
1043-1/00,Fabricação de margarina e outras gorduras vegetais e de óleos não comestíveis de animais,ALI,Alimentação e Bebidas,Indústria de Alimentos,margarina e outras gorduras vegetais e de óleos não comestíveis de animais,"Indústria, Vigilância Sanitária, B2B",C,10,10.4,10.43-1
1051-1/00,Preparação do leite,ALI,Alimentação e Bebidas,Indústria de Laticínios,preparação do leite,"Indústria, Vigilância Sanitária, B2B",C,10,10.5,10.51-1
1052-0/00,Fabricação de laticínios,ALI,Alimentação e Bebidas,Indústria de Laticínios,laticínios,"Indústria, MEI Permitido, Vigilância Sanitária, B2B",C,10,10.5,10.52-0
1053-8/00,Fabricação de sorvetes e outros gelados comestíveis,ALI,Alimentação e Bebidas,Sorvetes,"sorvetes e outros gelados comestíveis, sorveteria, fabricação de sorvete, gelato, picolé, sorbet, açaí (fábrica)","Indústria, MEI Permitido, Vigilância Sanitária, B2B",C,10,10.5,10.53-8
1061-9/01,Beneficiamento de arroz,ALI,Alimentação e Bebidas,"Moagem, Amidos e Cereais",beneficiamento de arroz,"Indústria, Vigilância Sanitária, B2B",C,10,10.6,10.61-9
1061-9/02,Fabricação de produtos do arroz,ALI,Alimentação e Bebidas,"Moagem, Amidos e Cereais",produtos do arroz,"Indústria, Vigilância Sanitária, B2B",C,10,10.6,10.61-9
1062-7/00,Moagem de trigo e fabricação de derivados,ALI,Alimentação e Bebidas,"Moagem, Amidos e Cereais",moagem de trigo e fabricação de derivados,"Indústria, Vigilância Sanitária, B2B",C,10,10.6,10.62-7
1063-5/00,Fabricação de farinha de mandioca e derivados,ALI,Alimentação e Bebidas,"Moagem, Amidos e Cereais",farinha de mandioca e derivados,"Indústria, Vigilância Sanitária, B2B",C,10,10.6,10.63-5
1064-3/00,"Fabricação de farinha de milho e derivados, exceto óleos de milho",ALI,Alimentação e Bebidas,"Moagem, Amidos e Cereais",farinha de milho e derivados,"Indústria, Vigilância Sanitária, B2B",C,10,10.6,10.64-3
1065-1/01,Fabricação de amidos e féculas de vegetais,ALI,Alimentação e Bebidas,"Moagem, Amidos e Cereais",amidos e féculas de vegetais,"Indústria, Vigilância Sanitária, B2B",C,10,10.6,10.65-1
1065-1/02,Fabricação de óleo de milho em bruto,ALI,Alimentação e Bebidas,"Moagem, Amidos e Cereais",óleo de milho em bruto,"Indústria, Vigilância Sanitária, B2B",C,10,10.6,10.65-1
1065-1/03,Fabricação de óleo de milho refinado,ALI,Alimentação e Bebidas,"Moagem, Amidos e Cereais",óleo de milho refinado,"Indústria, Vigilância Sanitária, B2B",C,10,10.6,10.65-1
1066-0/00,Fabricação de alimentos para animais,ALI,Alimentação e Bebidas,"Moagem, Amidos e Cereais",alimentos para animais,"Indústria, MEI Permitido, Vigilância Sanitária, B2B",C,10,10.6,10.66-0
1069-4/00,Moagem e fabricação de produtos de origem vegetal não especificados anteriormente,ALI,Alimentação e Bebidas,"Moagem, Amidos e Cereais",moagem e fabricação de produtos de origem vegetal,"Indústria, Vigilância Sanitária, B2B",C,10,10.6,10.69-4
1071-6/00,Fabricação de açúcar em bruto,ALI,Alimentação e Bebidas,Indústria de Alimentos,açúcar em bruto,"Indústria, MEI Permitido, Vigilância Sanitária, B2B",C,10,10.7,10.71-6
1072-4/01,Fabricação de açúcar de cana refinado,ALI,Alimentação e Bebidas,Indústria de Alimentos,açúcar de cana refinado,"Indústria, Vigilância Sanitária, B2B",C,10,10.7,10.72-4
1072-4/02,Fabricação de açúcar de cereais (dextrose) e de beterraba,ALI,Alimentação e Bebidas,Indústria de Alimentos,açúcar de cereais (dextrose) e de beterraba,"Indústria, Vigilância Sanitária, B2B",C,10,10.7,10.72-4
1081-3/01,Beneficiamento de café,ALI,Alimentação e Bebidas,Indústria de Alimentos,beneficiamento de café,"Indústria, MEI Permitido, Vigilância Sanitária, B2B",C,10,10.8,10.81-3
1081-3/02,Torrefação e moagem de café,ALI,Alimentação e Bebidas,Indústria de Alimentos,torrefação e moagem de café,"Indústria, Vigilância Sanitária, B2B",C,10,10.8,10.81-3
1082-1/00,Fabricação de produtos à base de café,ALI,Alimentação e Bebidas,Indústria de Alimentos,produtos à base de café,"Indústria, Vigilância Sanitária, B2B",C,10,10.8,10.82-1
1091-1/01,Fabricação de produtos de panificação industrial,ALI,Alimentação e Bebidas,Panificação Industrial,"produtos de panificação industrial, panificação industrial, fábrica de pão, pão industrial","Indústria, Vigilância Sanitária, B2B",C,10,10.9,10.91-1
1091-1/02,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,ALI,Alimentação e Bebidas,Padaria e Confeitaria Própria,"produtos de padaria e confeitaria com predominância de produção própria, padaria, confeitaria, panificadora, bolos sob encomenda, doceria, brigaderia, salgaderia, panificação","Indústria, MEI Permitido, Vigilância Sanitária, B2B",C,10,10.9,10.91-1
1092-9/00,Fabricação de biscoitos e bolachas,ALI,Alimentação e Bebidas,"Outros Produtos Alimentícios (panificação, doces, conservas)",biscoitos e bolachas,"Indústria, MEI Permitido, Vigilância Sanitária, B2B",C,10,10.9,10.92-9
1093-7/01,Fabricação de produtos derivados do cacau e de chocolates,ALI,Alimentação e Bebidas,"Outros Produtos Alimentícios (panificação, doces, conservas)","produtos derivados do cacau e de chocolates, chocolateria, fabricação de chocolate, bombom, cacau, ovos de páscoa","Indústria, MEI Permitido, Vigilância Sanitária, B2B",C,10,10.9,10.93-7
1093-7/02,"Fabricação de frutas cristalizadas, balas e semelhantes",ALI,Alimentação e Bebidas,"Outros Produtos Alimentícios (panificação, doces, conservas)","frutas cristalizadas, balas e semelhantes, fábrica de balas, doces, pirulitos, jujuba, frutas cristalizadas","Indústria, MEI Permitido, Vigilância Sanitária, B2B",C,10,10.9,10.93-7
1094-5/00,Fabricação de massas alimentícias,ALI,Alimentação e Bebidas,"Outros Produtos Alimentícios (panificação, doces, conservas)",massas alimentícias,"Indústria, Vigilância Sanitária, B2B",C,10,10.9,10.94-5
1095-3/00,"Fabricação de especiarias, molhos, temperos e condimentos",ALI,Alimentação e Bebidas,"Outros Produtos Alimentícios (panificação, doces, conservas)","especiarias, molhos, temperos e condimentos","Indústria, Vigilância Sanitária, B2B",C,10,10.9,10.95-3
1096-1/00,Fabricação de alimentos e pratos prontos,ALI,Alimentação e Bebidas,"Outros Produtos Alimentícios (panificação, doces, conservas)",alimentos e pratos prontos,"Indústria, Vigilância Sanitária, B2B",C,10,10.9,10.96-1
1099-6/01,Fabricação de vinagres,ALI,Alimentação e Bebidas,"Outros Produtos Alimentícios (panificação, doces, conservas)",vinagres,"Indústria, Vigilância Sanitária, B2B",C,10,10.9,10.99-6
1099-6/02,Fabricação de pós-alimentícios,ALI,Alimentação e Bebidas,"Outros Produtos Alimentícios (panificação, doces, conservas)",pós-alimentícios,"Indústria, Vigilância Sanitária, B2B",C,10,10.9,10.99-6
1099-6/03,Fabricação de fermentos e leveduras,ALI,Alimentação e Bebidas,"Outros Produtos Alimentícios (panificação, doces, conservas)",fermentos e leveduras,"Indústria, Vigilância Sanitária, B2B",C,10,10.9,10.99-6
1099-6/04,Fabricação de gelo comum,ALI,Alimentação e Bebidas,"Outros Produtos Alimentícios (panificação, doces, conservas)",gelo comum,"Indústria, Vigilância Sanitária, B2B",C,10,10.9,10.99-6
1099-6/05,"Fabricação de produtos para infusão (chá, mate, etc.)",ALI,Alimentação e Bebidas,"Outros Produtos Alimentícios (panificação, doces, conservas)","produtos para infusão (chá, mate, etc.)","Indústria, Vigilância Sanitária, B2B",C,10,10.9,10.99-6
1099-6/06,Fabricação de adoçantes naturais e artificiais,ALI,Alimentação e Bebidas,"Outros Produtos Alimentícios (panificação, doces, conservas)",adoçantes naturais e artificiais,"Indústria, Vigilância Sanitária, B2B",C,10,10.9,10.99-6
1099-6/07,Fabricação de alimentos dietéticos e complementos alimentares,ALI,Alimentação e Bebidas,"Outros Produtos Alimentícios (panificação, doces, conservas)",alimentos dietéticos e complementos alimentares,"Indústria, Vigilância Sanitária, B2B",C,10,10.9,10.99-6
1099-6/99,Fabricação de outros produtos alimentícios não especificados anteriormente,ALI,Alimentação e Bebidas,"Outros Produtos Alimentícios (panificação, doces, conservas)",outros produtos alimentícios,"Indústria, MEI Permitido, Vigilância Sanitária, B2B",C,10,10.9,10.99-6
1111-9/01,Fabricação de aguardente de cana-de-açúcar,ALI,Alimentação e Bebidas,Indústria de Bebidas,"aguardente de cana-de-açúcar, cachaça, alambique, aguardente de cana, pinga","Indústria, Vigilância Sanitária, Bebida Alcoólica, B2B",C,11,11.1,11.11-9
1111-9/02,Fabricação de outras aguardentes e bebidas destiladas,ALI,Alimentação e Bebidas,Indústria de Bebidas,"outras aguardentes e bebidas destiladas, destilaria, gin, vodka, rum, whisky, licor","Indústria, Vigilância Sanitária, Bebida Alcoólica, B2B",C,11,11.1,11.11-9
1112-7/00,Fabricação de vinho,ALI,Alimentação e Bebidas,Indústria de Bebidas,"vinho, vinícola, fabricação de vinho, vinho, espumante, hidromel","Indústria, Vigilância Sanitária, Bebida Alcoólica, B2B",C,11,11.1,11.12-7
1113-5/01,"Fabricação de malte, inclusive malte uísque",ALI,Alimentação e Bebidas,Indústria de Bebidas,"malte, inclusive malte uísque","Indústria, Vigilância Sanitária, Bebida Alcoólica, B2B",C,11,11.1,11.13-5
1113-5/02,Fabricação de cervejas e chopes,ALI,Alimentação e Bebidas,Indústria de Bebidas,"cervejas e chopes, cervejaria, microcervejaria, cerveja artesanal, brewpub, chope","Indústria, Vigilância Sanitária, Bebida Alcoólica, B2B",C,11,11.1,11.13-5
1121-6/00,Fabricação de águas envasadas,ALI,Alimentação e Bebidas,Indústria de Bebidas,"águas envasadas, água mineral, envase de água, água com gás, água engarrafada","Indústria, Vigilância Sanitária, B2B",C,11,11.2,11.21-6
1122-4/01,Fabricação de refrigerantes,ALI,Alimentação e Bebidas,Indústria de Bebidas,"refrigerantes, fábrica de refrigerante","Indústria, Vigilância Sanitária, B2B",C,11,11.2,11.22-4
1122-4/02,Fabricação de chá mate e outros chás prontos para consumo,ALI,Alimentação e Bebidas,Indústria de Bebidas,chá mate e outros chás prontos para consumo,"Indústria, Vigilância Sanitária, B2B",C,11,11.2,11.22-4
1122-4/03,"Fabricação de refrescos, xaropes e pós para refrescos, exceto refrescos de frutas",ALI,Alimentação e Bebidas,Indústria de Bebidas,"refrescos, xaropes e pós para refrescos","Indústria, Vigilância Sanitária, B2B",C,11,11.2,11.22-4
1122-4/04,Fabricação de bebidas isotônicas,ALI,Alimentação e Bebidas,Indústria de Bebidas,"bebidas isotônicas, isotônico, bebida esportiva, energético","Indústria, Vigilância Sanitária, B2B",C,11,11.2,11.22-4
1122-4/99,Fabricação de outras bebidas não alcoólicas não especificadas anteriormente,ALI,Alimentação e Bebidas,Indústria de Bebidas,"outras bebidas não alcoólicas, kombucha, energético, água de coco industrializada","Indústria, Vigilância Sanitária, B2B",C,11,11.2,11.22-4
1210-7/00,Processamento industrial do fumo,IND,Indústria e Manufatura,Indústria do Fumo,processamento industrial do fumo,"Indústria, B2B",C,12,12.1,12.10-7
1220-4/01,Fabricação de cigarros,IND,Indústria e Manufatura,Indústria do Fumo,cigarros,"Indústria, B2B",C,12,12.2,12.20-4
1220-4/02,Fabricação de cigarrilhas e charutos,IND,Indústria e Manufatura,Indústria do Fumo,cigarrilhas e charutos,"Indústria, B2B",C,12,12.2,12.20-4
1220-4/03,Fabricação de filtros para cigarros,IND,Indústria e Manufatura,Indústria do Fumo,filtros para cigarros,"Indústria, B2B",C,12,12.2,12.20-4
1220-4/99,"Fabricação de outros produtos do fumo, exceto cigarros, cigarrilhas e charutos",IND,Indústria e Manufatura,Indústria do Fumo,outros produtos do fumo,"Indústria, B2B",C,12,12.2,12.20-4
1311-1/00,Preparação e fiação de fibras de algodão,MODA,"Moda, Têxtil e Calçados",Indústria Têxtil,fibras de algodão,"Indústria, MEI Permitido, B2B",C,13,13.1,13.11-1
1312-0/00,"Preparação e fiação de fibras têxteis naturais, exceto algodão",MODA,"Moda, Têxtil e Calçados",Indústria Têxtil,fibras têxteis naturais,"Indústria, B2B",C,13,13.1,13.12-0
1313-8/00,Fiação de fibras artificiais e sintéticas,MODA,"Moda, Têxtil e Calçados",Indústria Têxtil,fiação de fibras artificiais e sintéticas,"Indústria, B2B",C,13,13.1,13.13-8
1314-6/00,Fabricação de linhas para costurar e bordar,MODA,"Moda, Têxtil e Calçados",Indústria Têxtil,linhas para costurar e bordar,"Indústria, B2B",C,13,13.1,13.14-6
1321-9/00,Tecelagem de fios de algodão,MODA,"Moda, Têxtil e Calçados",Indústria Têxtil,algodão,"Indústria, B2B",C,13,13.2,13.21-9
1322-7/00,"Tecelagem de fios de fibras têxteis naturais, exceto algodão",MODA,"Moda, Têxtil e Calçados",Indústria Têxtil,fibras têxteis naturais,"Indústria, B2B",C,13,13.2,13.22-7
1323-5/00,Tecelagem de fios de fibras artificiais e sintéticas,MODA,"Moda, Têxtil e Calçados",Indústria Têxtil,fibras artificiais e sintéticas,"Indústria, B2B",C,13,13.2,13.23-5
1330-8/00,Fabricação de tecidos de malha,MODA,"Moda, Têxtil e Calçados",Indústria Têxtil,tecidos de malha,"Indústria, B2B",C,13,13.3,13.30-8
1340-5/01,"Estamparia e texturização em fios, tecidos, artefatos têxteis e peças do vestuário",MODA,"Moda, Têxtil e Calçados",Indústria Têxtil,"estamparia e texturização em fios, tecidos, artefatos têxteis e peças do vestuário","Indústria, B2B",C,13,13.4,13.40-5
1340-5/02,"Alvejamento, tingimento e torção em fios, tecidos, artefatos têxteis e peças do vestuário",MODA,"Moda, Têxtil e Calçados",Indústria Têxtil,"alvejamento, tingimento e torção em fios, tecidos, artefatos têxteis e peças do vestuário","Indústria, B2B",C,13,13.4,13.40-5
1340-5/99,"Outros serviços de acabamento em fios, tecidos, artefatos têxteis e peças do vestuário",MODA,"Moda, Têxtil e Calçados",Indústria Têxtil,"outros serviços de acabamento em fios, tecidos, artefatos têxteis e peças do vestuário","Indústria, B2B",C,13,13.4,13.40-5
1351-1/00,Fabricação de artefatos têxteis para uso doméstico,MODA,"Moda, Têxtil e Calçados",Indústria Têxtil,artefatos têxteis para uso doméstico,"Indústria, B2B",C,13,13.5,13.51-1
1352-9/00,Fabricação de artefatos de tapeçaria,MODA,"Moda, Têxtil e Calçados",Indústria Têxtil,artefatos de tapeçaria,"Indústria, B2B",C,13,13.5,13.52-9
